,frame,time_ms,time_us,rpm,vss,gear,ptank,map,bp,bp_cmd,tpedal,tplate,afm_v,afm_hz,afm,afm_c,airc,egr,iat,iat2,ect,ect2,pa,oil_press,cvt_temp,inj,inj_bank_2,duty,difp,difpcmd,fuelp,ign,cam,camcmd,excam,excamcmd,wg,wgcmd,vts,svs,purge,accl,bc_duty,af,af_bank_2,af_corr,wide_v,wide,afcmd,afcmd_bank_2,s_trim,l_trim,s_trim_bank_2,l_trim_bank_2,trim,fuel_status,fuel_status_bank_2,ethanol,k_level,k_retard,k_retard_1,k_retard_2,k_retard_3,k_retard_4,k_control,ign_limit,k_count,k_count_1,k_count_2,k_count_3,k_count_4,k_count_5,k_count_6,bat,cat_t,abs_lf,abs_rf,abs_lr,abs_rr,clutch_pos,brake_press,steer_ang,steer_trq,g_lat,g_long,g_z,yaw,eco,fuel_used,tc_v,tc_ecuslip,tc_r,tc_lf,tc_rf,tc_lr,tc_rr,tc_slip,tc_turn,tc_overslip,tc_out
2395,2395,18935,18935241,2919,14.2916,1,0,1.9,16.79,2.4,42,57,3.01,0,60.02,616,90,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.38,0,5,2912.36,2900.75,46,16,22,23,-16,-17,1.09,1.51,Off,Off,0,Off,0,14.89,0,14.89,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,995.3,14.5215,12.9121,11.5016,12.2908,27,0.71,-97,0,-0.17,0.46,0,-21.6,0,0,0,0,0,0,0,0,0,14,0,0,0
2396,2396,18936,18936004,2919,14.2916,1,0,1.9,16.79,2.4,42,57,3.01,0,60.02,616,90,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.38,0,5,2912.36,2900.75,46,16,22,23,-16,-17,1.09,1.51,Off,Off,0,Off,0,14.89,0,14.89,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,995.3,14.5215,12.9121,11.5016,12.2908,27,0.71,-97,0,-0.17,0.46,0,-21.6,0,0,0,0,0,0,0,0,0,14,0,0,0
2397,2397,18937,18937011,2919,14.2916,1,0,1.9,16.79,2.4,42,57,3.01,0,60.02,616,90,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.38,0,5,2912.36,2900.75,46,16,22,23,-16,-17,1.09,1.51,Off,Off,0,Off,0,14.89,0,14.89,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,995.3,14.5215,12.9121,11.5016,12.2908,27,0.71,-98,0,-0.17,0.46,0,-21.6,0,0,0,0,0,0,0,0,0,14,0,0,0
2398,2398,18938,18938018,2919,14.2916,1,0,1.9,16.79,2.4,42,57,3.01,0,60.02,616,90,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.38,0,5,2912.36,2900.75,46,16,22,23,-16,-17,1.09,1.51,Off,Off,0,Off,0,14.89,0,14.89,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,995.3,14.5215,12.9121,11.5016,12.2908,27,0.71,-98,0,-0.17,0.46,0,-21.6,0,0,0,0,0,0,0,0,0,14,0,0,0
2399,2399,18939,18939025,2919,14.2916,1,0,1.9,16.79,2.4,42,57,3.01,0,60.02,616,90,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.38,0,5,2912.36,2900.75,46,16,22,23,-16,-17,1.09,1.51,Off,Off,0,Off,0,14.89,0,14.89,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,995.3,14.9813,17.7775,12.2038,13.0178,27,0.71,-98,0,-0.17,0.46,0,-21.6,0,0,0,0,0,0,0,0,0,14,0,0,0
2400,2400,18940,18940002,2919,14.2916,1,0,1.9,16.79,2.4,42,57,3.01,0,60.02,616,90,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.38,0,5,2912.36,2900.75,46,16,22,23,-16,-17,1.09,1.51,Off,Off,0,Off,0,14.89,0,14.89,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,995.3,14.9813,17.7775,12.2038,13.0178,27,0.71,-98,0,-0.1,0.42,0,-22.8,0,0,0,0,0,0,0,0,0,14,0,0,0
2401,2401,18960,18960723,2919,14.9129,1,0,2.2,16.79,2.4,42,57,3.01,0,60.02,616,90,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.4,0,5,2912.36,2900.75,46,15,22,23,-16,-17,1.09,1.51,Off,Off,0,Off,0,14.89,0,14.89,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,995.3,14.9813,17.7775,12.2038,13.0178,27,0.71,-98,0,-0.1,0.42,0,-22.8,0,0,0,0,0,0,0,0,0,21,0,0,0
2402,2402,18982,18982727,2919,14.9129,1,0,2.2,17.04,2.4,41,55,3.01,0,60.02,616,91,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.4,0,5,2912.36,2900.75,46,15,22,25,-16,-18,1.53,1.92,Off,Off,0,Off,0,14.93,0,14.93,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,994.5,14.9813,17.7775,12.2038,13.0178,27,0.71,-98,0,-0.1,0.42,0,-22.8,0,0,0,0,0,0,0,0,0,21,0,0,0
2403,2403,18984,18984008,2919,14.9129,1,0,2.2,17.04,2.4,41,55,3.01,0,60.02,616,91,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.4,0,5,2912.36,2900.75,46,15,22,25,-16,-18,1.53,1.92,Off,Off,0,Off,0,14.93,0,14.93,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,994.5,14.9813,17.7775,12.2038,13.0178,28,0.71,-98,0,-0.1,0.42,0,-22.8,0,0,0,0,0,0,0,0,0,21,0,0,0
2404,2404,18985,18985015,2919,14.9129,1,0,2.2,17.04,2.4,41,55,3.01,0,60.02,616,91,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.4,0,5,2912.36,2900.75,46,15,22,25,-16,-18,1.53,1.92,Off,Off,0,Off,0,14.93,0,14.93,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,994.5,14.9813,17.7775,12.2038,13.0178,28,0.71,-99,0,-0.1,0.42,0,-22.8,0,0,0,0,0,0,0,0,0,21,0,0,0
2405,2405,18986,18986022,2919,14.9129,1,0,2.2,17.04,2.4,41,55,3.01,0,60.02,616,91,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.4,0,5,2912.36,2900.75,46,15,22,25,-16,-18,1.53,1.92,Off,Off,0,Off,0,14.93,0,14.93,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,994.5,14.9813,17.7775,12.2038,13.0178,28,0.71,-99,0,-0.1,0.42,0,-22.8,0,0,0,0,0,0,0,0,0,21,0,0,0
2406,2406,18986,18986999,2919,14.9129,1,0,2.2,17.04,2.4,41,55,3.01,0,60.02,616,91,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.4,0,5,2912.36,2900.75,46,15,22,25,-16,-18,1.53,1.92,Off,Off,0,Off,0,14.93,0,14.93,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,994.5,15.758,13.2912,12.4523,13.4217,28,0.71,-99,0,-0.1,0.42,0,-22.8,0,0,0,0,0,0,0,0,0,21,0,0,0
2407,2407,18988,18988006,2919,14.9129,1,0,2.2,17.04,2.4,41,55,3.01,0,60.02,616,91,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.4,0,5,2912.36,2900.75,46,15,22,25,-16,-18,1.53,1.92,Off,Off,0,Off,0,14.93,0,14.93,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,994.5,15.758,13.2912,12.4523,13.4217,28,0.71,-99,0,-0.2,0.46,0,-20.4,0,0,0,0,0,0,0,0,0,21,0,0,0
2408,2408,19010,19010772,2919,14.9129,1,0,2.4,17.04,2.4,41,55,3.03,0,61.91,636,91,0,114.8,96.8,179.6,158.0,14.21,4.92,32,2.4,0,5,2912.36,2900.75,46,17,22,25,-16,-18,1.53,1.92,Off,Off,0,Off,0,14.93,0,14.93,0,0,14.7,0,1,-3,0,0,-2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,994.5,15.758,13.2912,12.4523,13.4217,28,0.71,-99,0,-0.2,0.46,0,-20.4,0,0,0,0,0,0,0,0,0,11,0,0,0
2409,2409,19032,19032714,2919,14.9129,1,0,2.4,17.15,2.4,41,52,3.03,0,61.91,636,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.4,0,5,2912.36,2900.75,46,17,24,27,-17,-19,2.0,2.37,Off,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,993.9,15.758,13.2912,12.4523,13.4217,28,0.71,-99,0,-0.2,0.46,0,-20.4,0,0,0,0,0,0,0,0,0,11,0,0,0
2410,2410,19036,19036010,2919,14.9129,1,0,2.4,17.15,2.4,41,52,3.03,0,61.91,636,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.4,0,5,2912.36,2900.75,46,17,24,27,-17,-19,2.0,2.37,Off,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,993.9,15.758,13.2912,12.4523,13.4217,28,0.71,-99,0,-0.2,0.46,0,-20.4,0,0,0,0,0,0,0,0,0,11,0,0,0
2411,2411,19037,19037017,2919,14.9129,1,0,2.4,17.15,2.4,41,52,3.03,0,61.91,636,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.4,0,5,2912.36,2900.75,46,17,24,27,-17,-19,2.0,2.37,Off,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,993.9,15.758,13.2912,12.4523,13.4217,28,0.71,-100,0,-0.2,0.46,0,-20.4,0,0,0,0,0,0,0,0,0,11,0,0,0
2412,2412,19038,19038024,2919,14.9129,1,0,2.4,17.15,2.4,41,52,3.03,0,61.91,636,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.4,0,5,2912.36,2900.75,46,17,24,27,-17,-19,2.0,2.37,Off,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,993.9,15.758,13.2912,12.4523,13.4217,28,0.71,-100,0,-0.2,0.46,0,-20.4,0,0,0,0,0,0,0,0,0,11,0,0,0
2413,2413,19039,19039001,2919,14.9129,1,0,2.4,17.15,2.4,41,52,3.03,0,61.91,636,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.4,0,5,2912.36,2900.75,46,17,24,27,-17,-19,2.0,2.37,Off,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,993.9,14.4593,16.7025,13.2663,14.1984,28,0.71,-100,0,-0.2,0.46,0,-20.4,0,0,0,0,0,0,0,0,0,11,0,0,0
2414,2414,19040,19040008,2919,14.9129,1,0,2.4,17.15,2.4,41,52,3.03,0,61.91,636,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.4,0,5,2912.36,2900.75,46,17,24,27,-17,-19,2.0,2.37,Off,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,993.9,14.4593,16.7025,13.2663,14.1984,28,0.71,-100,0,-0.15,0.505,0,-22.0,0,0,0,0,0,0,0,0,0,11,0,0,0
2415,2415,19060,19060729,3081,14.9129,1,0,2.4,17.15,2.4,41,52,3.03,0,61.91,602,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.38,0,6,2912.36,2900.75,46,17,24,27,-17,-19,2.0,2.37,Off,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,993.9,14.4593,16.7025,13.2663,14.1984,28,0.71,-100,0,-0.15,0.505,0,-22.0,0,0,0,0,0,0,0,0,0,9,0,0,0
2416,2416,19082,19082794,3081,14.9129,1,0,2.4,17.28,2.2,41,50,3.03,0,61.91,602,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.38,0,6,2913.81,2900.75,46,17,26,27,-18,-20,2.31,2.71,Off,Off,0,Off,0,14.63,0,14.63,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.9,14.4593,16.7025,13.2663,14.1984,28,0.71,-100,0,-0.15,0.505,0,-22.0,0,0,0,0,0,0,0,0,0,9,0,0,0
2417,2417,19084,19084014,3081,14.9129,1,0,2.4,17.28,2.2,41,50,3.03,0,61.91,602,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.38,0,6,2913.81,2900.75,46,17,26,27,-18,-20,2.31,2.71,Off,Off,0,Off,0,14.63,0,14.63,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.9,14.4593,16.7025,13.2663,14.1984,29,0.71,-100,0,-0.15,0.505,0,-22.0,0,0,0,0,0,0,0,0,0,9,0,0,0
2418,2418,19085,19085021,3081,14.9129,1,0,2.4,17.28,2.2,41,50,3.03,0,61.91,602,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.38,0,6,2913.81,2900.75,46,17,26,27,-18,-20,2.31,2.71,Off,Off,0,Off,0,14.63,0,14.63,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.9,14.4593,16.7025,13.2663,14.1984,29,0.71,-100,0,-0.15,0.505,0,-22.0,0,0,0,0,0,0,0,0,0,9,0,0,0
2419,2419,19085,19085998,3081,14.9129,1,0,2.4,17.28,2.2,41,50,3.03,0,61.91,602,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.38,0,6,2913.81,2900.75,46,17,26,27,-18,-20,2.31,2.71,Off,Off,0,Off,0,14.63,0,14.63,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.9,14.4593,16.7025,13.2663,14.1984,29,0.71,-100,0,-0.15,0.505,0,-22.0,0,0,0,0,0,0,0,0,0,9,0,0,0
2420,2420,19087,19087005,3081,14.9129,1,0,2.4,17.28,2.2,41,50,3.03,0,61.91,602,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.38,0,6,2913.81,2900.75,46,17,26,27,-18,-20,2.31,2.71,Off,Off,0,Off,0,14.63,0,14.63,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.9,17.8023,14.6209,13.6888,14.6582,29,0.71,-100,0,-0.15,0.505,0,-22.0,0,0,0,0,0,0,0,0,0,9,0,0,0
2421,2421,19088,19088012,3081,14.9129,1,0,2.4,17.28,2.2,41,50,3.03,0,61.91,602,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.38,0,6,2913.81,2900.75,46,17,26,27,-18,-20,2.31,2.71,Off,Off,0,Off,0,14.63,0,14.63,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.9,17.8023,14.6209,13.6888,14.6582,29,0.71,-100,0,-0.18,0.485,0,-24.4,0,0,0,0,0,0,0,0,0,9,0,0,0
2422,2422,19110,19110809,3081,15.5343,1,0,2.5,17.28,2.2,41,50,3.05,0,61.27,596,90,0,114.8,96.8,179.6,158.0,14.21,4.88,32,2.34,0,6,2913.81,2900.75,45,16,26,27,-18,-20,2.31,2.71,Off,Off,0,Off,0,14.63,0,14.63,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.9,17.8023,14.6209,13.6888,14.6582,29,0.71,-100,0,-0.18,0.485,0,-24.4,0,0,0,0,0,0,0,0,0,13,0,0,0
2423,2423,19135,19135681,3081,15.5343,1,0,2.5,17.43,1.9,40,46,3.05,0,61.27,596,89,0,114.8,96.8,179.6,158.0,14.21,5.01,32,2.34,0,6,2913.81,2900.75,45,16,27,27,-19,-20,2.78,3.4,Off,Off,0,Off,0,14.61,0,14.61,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.0,17.8023,14.6209,13.6888,14.6582,29,0.71,-100,0,-0.18,0.485,0,-24.4,0,0,0,0,0,0,0,0,0,13,0,0,0
2424,2424,19136,19136993,3081,15.5343,1,0,2.5,17.43,1.9,40,46,3.05,0,61.27,596,89,0,114.8,96.8,179.6,158.0,14.21,5.01,32,2.34,0,6,2913.81,2900.75,45,16,27,27,-19,-20,2.78,3.4,Off,Off,0,Off,0,14.61,0,14.61,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.0,17.8023,14.6209,13.6888,14.6582,29,0.71,-100,0,-0.18,0.485,0,-24.4,0,0,0,0,0,0,0,0,0,13,0,0,0
2425,2425,19138,19138000,3081,15.5343,1,0,2.5,17.43,1.9,40,46,3.05,0,61.27,596,89,0,114.8,96.8,179.6,158.0,14.21,5.01,32,2.34,0,6,2913.81,2900.75,45,16,27,27,-19,-20,2.78,3.4,Off,Off,0,Off,0,14.61,0,14.61,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.0,17.8023,14.6209,13.6888,14.6582,29,0.71,-101,0,-0.18,0.485,0,-24.4,0,0,0,0,0,0,0,0,0,13,0,0,0
2426,2426,19145,19145996,3081,15.5343,1,0,2.5,17.43,1.9,40,46,3.05,0,61.27,596,89,0,114.8,96.8,179.6,158.0,14.21,5.01,32,2.34,0,6,2913.81,2900.75,45,16,27,27,-19,-20,2.78,3.4,Off,Off,0,Off,0,14.61,0,14.61,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.0,17.8023,14.6209,13.6888,14.6582,29,0.71,-101,0,-0.18,0.485,0,-24.4,0,0,0,0,0,0,0,0,0,13,0,0,0
2427,2427,19147,19147003,3081,15.5343,1,0,2.5,17.43,1.9,40,46,3.05,0,61.27,596,89,0,114.8,96.8,179.6,158.0,14.21,5.01,32,2.34,0,6,2913.81,2900.75,45,16,27,27,-19,-20,2.78,3.4,Off,Off,0,Off,0,14.61,0,14.61,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.0,15.5032,16.5347,14.2419,15.3355,29,0.71,-101,0,-0.18,0.485,0,-24.4,0,0,0,0,0,0,0,0,0,13,0,0,0
2428,2428,19148,19148010,3081,15.5343,1,0,2.5,17.43,1.9,40,46,3.05,0,61.27,596,89,0,114.8,96.8,179.6,158.0,14.21,5.01,32,2.34,0,6,2913.81,2900.75,45,16,27,27,-19,-20,2.78,3.4,Off,Off,0,Off,0,14.61,0,14.61,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.0,15.5032,16.5347,14.2419,15.3355,29,0.71,-101,0,-0.24,0.375,0,-26.8,0,0,0,0,0,0,0,0,0,13,0,0,0
2429,2429,19175,19175781,3081,15.5343,1,0,2.2,17.43,1.9,40,46,3.03,0,61.27,596,89,0,114.8,96.8,179.6,158.0,14.21,5.01,32,2.31,0,5,2913.81,2900.75,45,9,27,27,-19,-20,2.78,3.4,Off,Off,0,Off,0,14.61,0,14.61,0,0,14.7,0,0,-3,0,0,-3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,992.0,15.5032,16.5347,14.2419,15.3355,29,0.71,-101,0,-0.24,0.375,0,-26.8,0,0,0,0,0,0,0,0,0,7,0,0,0
2430,2430,19202,19202789,3081,15.5343,1,0,2.2,17.58,2.2,40,39,3.03,0,61.27,596,86,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.31,0,5,2913.81,2900.75,45,9,27,27,-19,-21,3.16,3.1,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,991.2,15.5032,16.5347,14.2419,15.3355,29,0.71,-101,0,-0.24,0.375,0,-26.8,0,0,0,0,0,0,0,0,0,7,0,0,0
2431,2431,19204,19204010,3081,15.5343,1,0,2.2,17.58,2.2,40,39,3.03,0,61.27,596,86,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.31,0,5,2913.81,2900.75,45,9,27,27,-19,-21,3.16,3.1,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,991.2,15.5032,16.5347,14.2419,15.3355,28,0.71,-101,0,-0.24,0.375,0,-26.8,0,0,0,0,0,0,0,0,0,7,0,0,0
2432,2432,19205,19205017,3081,15.5343,1,0,2.2,17.58,2.2,40,39,3.03,0,61.27,596,86,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.31,0,5,2913.81,2900.75,45,9,27,27,-19,-21,3.16,3.1,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,991.2,15.5032,16.5347,14.2419,15.3355,28,0.71,-101,0,-0.24,0.375,0,-26.8,0,0,0,0,0,0,0,0,0,7,0,0,0
2433,2433,19206,19206024,3081,15.5343,1,0,2.2,17.58,2.2,40,39,3.03,0,61.27,596,86,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.31,0,5,2913.81,2900.75,45,9,27,27,-19,-21,3.16,3.1,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,991.2,15.5032,16.5347,14.2419,15.3355,28,0.71,-101,0,-0.24,0.375,0,-26.8,0,0,0,0,0,0,0,0,0,7,0,0,0
2434,2434,19207,19207000,3081,15.5343,1,0,2.2,17.58,2.2,40,39,3.03,0,61.27,596,86,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.31,0,5,2913.81,2900.75,45,9,27,27,-19,-21,3.16,3.1,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,991.2,17.2866,16.1681,14.826,15.8699,28,0.71,-101,0,-0.24,0.375,0,-26.8,0,0,0,0,0,0,0,0,0,7,0,0,0
2435,2435,19214,19214996,3081,15.5343,1,0,2.2,17.58,2.2,40,39,3.03,0,61.27,596,86,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.31,0,5,2913.81,2900.75,45,9,27,27,-19,-21,3.16,3.1,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,991.2,17.2866,16.1681,14.826,15.8699,28,0.71,-101,0,-0.31,0.375,0,-26.4,0,0,0,0,0,0,0,0,0,7,0,0,0
2436,2436,19240,19240783,3081,16.1557,1,0,2.2,17.58,2.2,40,39,3.03,0,61.16,595,86,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.23,0,5,2913.81,2900.75,44,12,27,27,-19,-21,3.16,3.1,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,991.2,17.2866,16.1681,14.826,15.8699,28,0.71,-101,0,-0.31,0.375,0,-26.4,0,0,0,0,0,0,0,0,0,8,0,0,0
2437,2437,19264,19264801,3081,16.1557,1,0,2.2,17.57,1.9,40,37,3.03,0,61.16,595,87,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.23,0,5,2905.11,2900.75,44,12,22,16,-17,-11,3.24,3.58,On,Off,0,Off,0,14.87,0,14.87,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,990.2,17.2866,16.1681,14.826,15.8699,28,0.71,-101,0,-0.31,0.375,0,-26.4,0,0,0,0,0,0,0,0,0,8,0,0,0
2438,2438,19266,19266021,3081,16.1557,1,0,2.2,17.57,1.9,40,37,3.03,0,61.16,595,87,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.23,0,5,2905.11,2900.75,44,12,22,16,-17,-11,3.24,3.58,On,Off,0,Off,0,14.87,0,14.87,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,990.2,17.2866,16.1681,14.826,15.8699,27,0.71,-101,0,-0.31,0.375,0,-26.4,0,0,0,0,0,0,0,0,0,8,0,0,0
2439,2439,19266,19266998,3081,16.1557,1,0,2.2,17.57,1.9,40,37,3.03,0,61.16,595,87,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.23,0,5,2905.11,2900.75,44,12,22,16,-17,-11,3.24,3.58,On,Off,0,Off,0,14.87,0,14.87,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,990.2,17.2866,16.1681,14.826,15.8699,27,0.71,-102,0,-0.31,0.375,0,-26.4,0,0,0,0,0,0,0,0,0,8,0,0,0
2440,2440,19268,19268005,3081,16.1557,1,0,2.2,17.57,1.9,40,37,3.03,0,61.16,595,87,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.23,0,5,2905.11,2900.75,44,12,22,16,-17,-11,3.24,3.58,On,Off,0,Off,0,14.87,0,14.87,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,990.2,17.2866,16.1681,14.826,15.8699,27,0.71,-102,0,-0.31,0.375,0,-26.4,0,0,0,0,0,0,0,0,0,8,0,0,0
2441,2441,19269,19269012,3081,16.1557,1,0,2.2,17.57,1.9,40,37,3.03,0,61.16,595,87,0,114.8,96.8,179.6,158.0,14.21,5.44,32,2.23,0,5,2905.11,2900.75,44,12,22,16,-17,-11,3.24,3.58,On,Off,0,Off,0,14.87,0,14.87,0,0,14.7,0,0,-3,0,0,-3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,990.2,17.0256,16.8206,15.4784,16.5534,27,0.71,-102,0,-0.31,0.375,0,-26.4,0,0,0,0,0,0,0,0,0,8,0,0,0
